Región,meses,cosecha,produccion,rendimiento,precio,year
San Martín,May,0.0,0.0,0.0,0.0,2020
Tacna,May,4.0,66.0,16500.0,1.5999999999999999,2020
Tumbes,May,0.0,0.0,0.0,0.0,2020
Ucayali,May,0.0,0.0,0.0,0.0,2020
Amazonas,Jun,306.0,5698.09,18621.2091503268,1.206657230756271,2020
Áncash,Jun,834.0,9726.800000000001,11662.829736211032,0.8864683143479871,2020
Apurímac,Jun,6564.9,119897.00999999998,18263.34140657131,0.8241615616602951,2020
Arequipa,Jun,452.0,16111.298999999999,35644.466814159285,0.5015706182350658,2020
Ayacucho,Jun,2820.0,46735.0,16572.69503546099,0.7438480795977317,2020
Cajamarca,Jun,1703.5,23836.222999999998,13992.499559729966,0.8853932235824441,2020
Callao,Jun,0.0,0.0,0.0,0.0,2020
Cusco,Jun,4598.0,63117.5,13727.16398434102,1.1878523388917495,2020
Huancavelica,Jun,4372.0,53960.45000000001,12342.280420860021,0.6951618268565214,2020
Huánuco,Jun,2423.0,36366.0,15008.666941807676,0.6454999175053622,2020
Ica,Jun,6.0,55.75,9291.666666666666,0.9502242152466368,2020
Junín,Jun,5905.0,90600.6,15343.031329381882,0.4160847499906185,2020
La Libertad,Jun,5101.0,107935.6,21159.694177612233,0.7767506735497836,2020
Lambayeque,Jun,70.0,495.0,7071.428571428572,1.0,2020
Lima,Jun,102.0,896.8000000000001,8792.156862745098,1.122691793041927,2020
Lima Metropolitana,Jun,0.0,0.0,0.0,0.0,2020
Loreto,Jun,0.0,0.0,0.0,0.0,2020
papare de Dios,Jun,0.0,0.0,0.0,0.0,2020
Moquegua,Jun,11.0,118.783,10798.454545454546,1.0647146477189497,2020
Pasco,Jun,2396.0,49415.520000000004,20624.17362270451,0.5399840374036334,2020
Piura,Jun,168.0,1875.0,11160.714285714286,0.7175999999999999,2020
Puno,Jun,0.0,0.0,0.0,0.0,2020
San Martín,Jun,0.0,0.0,0.0,0.0,2020
Tacna,Jun,0.0,0.0,0.0,0.0,2020
Tumbes,Jun,0.0,0.0,0.0,0.0,2020
Ucayali,Jun,0.0,0.0,0.0,0.0,2020
Amazonas,Jul,380.0,6993.4490000000005,18403.81315789474,1.0534477480281905,2020
Áncash,Jul,337.0,3911.65,11607.270029673591,1.0133115181572994,2020
Apurímac,Jul,2528.6,40385.0,15971.288460017402,1.0409601337130123,2020
Arequipa,Jul,544.0,19157.257999999994,35215.54779411764,0.5636738514457549,2020
Ayacucho,Jul,440.0,9138.0,20768.18181818182,0.5358295031735609,2020
Cajamarca,Jul,1001.5,13143.944999999996,13124.258612081872,0.8371781074859946,2020
Callao,Jul,0.0,0.0,0.0,0.0,2020
Cusco,Jul,170.0,2772.5,16308.823529411764,1.3500450856627593,2020
Huancavelica,Jul,1182.0,13017.599999999999,11013.197969543146,0.9192765947640119,2020
Huánuco,Jul,661.0,14418.0,21812.405446293495,0.5461621584130948,2020
Ica,Jul,574.0,19673.199999999997,34273.8675958188,0.43577600492039925,2020
Junín,Jul,1711.8,25881.900000000005,15119.698562916232,0.4816467492726577,2020
La Libertad,Jul,1244.0,26454.8,21265.916398713827,0.7734410390552942,2020
Lambayeque,Jul,65.0,400.0,6153.846153846154,0.81,2020
Lima,Jul,49.0,474.0,9673.469387755102,0.7329957805907173,2020
Lima Metropolitana,Jul,0.0,0.0,0.0,0.0,2020
Loreto,Jul,0.0,0.0,0.0,0.0,2020
papare de Dios,Jul,0.0,0.0,0.0,0.0,2020
Moquegua,Jul,0.0,0.0,0.0,0.0,2020
Pasco,Jul,249.0,5723.3,22985.140562249,0.6750572222319292,2020
Piura,Jul,240.0,3128.0,13033.333333333334,0.8607416879795396,2020
Puno,Jul,0.0,0.0,0.0,0.0,2020
San Martín,Jul,0.0,0.0,0.0,0.0,2020
Tacna,Jul,21.0,436.0,20761.904761904763,0.8,2020
Tumbes,Jul,0.0,0.0,0.0,0.0,2020
Ucayali,Jul,0.0,0.0,0.0,0.0,2020
Amazonas,Ago,336.5,6077.415,18060.66864784547,1.0199738869239634,2020
Áncash,Ago,86.0,1019.0,11848.837209302326,0.8532286555446517,2020
Apurímac,Ago,478.0,8379.0,17529.28870292887,0.821625492302184,2020
Arequipa,Ago,840.0,28336.486,33733.9119047619,0.3873460456600017,2020
Ayacucho,Ago,0.0,0.0,0.0,0.0,2020
Cajamarca,Ago,1015.5,14478.640000000001,14257.646479566716,0.8495484382511063,2020
Callao,Ago,0.0,0.0,0.0,0.0,2020
Cusco,Ago,0.0,0.0,0.0,0.0,2020
Huancavelica,Ago,127.0,1751.5,13791.338582677165,0.5538252926063375,2020
Huánuco,Ago,761.0,17275.0,22700.39421813403,0.5591797395079595,2020
Ica,Ago,1350.5,49249.6,36467.678637541656,0.35669418634872163,2020
Junín,Ago,235.0,4031.2,17154.042553191488,0.6429487497519351,2020
La Libertad,Ago,120.0,2195.0,18291.666666666668,0.9121503416856492,2020
Lambayeque,Ago,65.0,385.5,5930.769230769231,0.8097276264591441,2020
Lima,Ago,285.0,7790.26,27334.245614035088,0.5263688246605376,2020
Lima Metropolitana,Ago,0.0,0.0,0.0,0.0,2020
Loreto,Ago,0.0,0.0,0.0,0.0,2020
papare de Dios,Ago,0.0,0.0,0.0,0.0,2020
Moquegua,Ago,1.0,10.1,10100.0,0.6,2020
Pasco,Ago,62.0,1464.2,23616.129032258064,0.43023562354869554,2020
Piura,Ago,345.0,3831.0,11104.347826086956,0.7880971025841816,2020
Puno,Ago,0.0,0.0,0.0,0.0,2020
San Martín,Ago,0.0,0.0,0.0,0.0,2020
Tacna,Ago,21.0,414.0,19714.285714285714,0.8115942028985508,2020
Tumbes,Ago,0.0,0.0,0.0,0.0,2020
Ucayali,Ago,0.0,0.0,0.0,0.0,2020
Amazonas,Set,308.5,5580.849999999998,18090.27552674229,1.0608828762643687,2020
Áncash,Set,21.0,254.0,12095.238095238095,0.8288976377952756,2020
Apurímac,Set,36.0,816.0,22666.666666666668,0.7419117647058823,2020
Arequipa,Set,1823.0,65015.39,35663.95501919912,0.41741646862381354,2020
Ayacucho,Set,4.0,62.0,15500.0,0.9225806451612903,2020
Cajamarca,Set,1356.0,19010.705,14019.693952802361,0.8189785486650809,2020
Callao,Set,0.0,0.0,0.0,0.0,2020
Cusco,Set,5.0,80.0,16000.0,1.3,2020
Huancavelica,Set,144.0,1823.0,12659.72222222222,0.5443911135490949,2020
Huánuco,Set,1838.0,42261.0,22992.927094668117,0.5439997870376942,2020
Ica,Set,985.5,35117.630000000005,35634.327752409954,0.34048107460554705,2020
Junín,Set,81.0,1347.6,16637.037037037036,0.46518774116948647,2020
La Libertad,Set,476.0,10073.4,21162.605042016807,0.7841616534635771,2020
Lambayeque,Set,60.0,420.0,7000.0,0.9,2020
Lima,Set,592.0,16911.06,28565.979729729734,0.45796951817331377,2020
Lima Metropolitana,Set,17.0,513.4,30200.0,0.6,2020
Loreto,Set,0.0,0.0,0.0,0.0,2020
papare de Dios,Set,0.0,0.0,0.0,0.0,2020
Moquegua,Set,0.0,0.0,0.0,0.0,2020
Pasco,Set,110.0,2610.0,23727.272727272728,0.4536551724137931,2020
Piura,Set,217.0,2454.0,11308.755760368664,1.1158924205378973,2020
Puno,Set,0.0,0.0,0.0,0.0,2020
San Martín,Set,0.0,0.0,0.0,0.0,2020
Tacna,Set,38.0,740.0,19473.684210526317,0.8043243243243242,2020
Tumbes,Set,0.0,0.0,0.0,0.0,2020
Ucayali,Set,0.0,0.0,0.0,0.0,2020
Amazonas,Oct,282.5,5099.500000000001,18051.327433628325,1.069875477988038,2020
Áncash,Oct,77.0,953.0,12376.623376623376,0.7746589716684156,2020
Apurímac,Oct,31.0,683.0,22032.25806451613,0.5276720351390922,2020
Arequipa,Oct,1400.0,47698.16900000001,34070.120714285724,0.42702709405889366,2020
Ayacucho,Oct,49.0,718.0,14653.061224489797,1.1074651810584957,2020
Cajamarca,Oct,1427.5,18781.955999999995,13157.23712784588,0.7951074786885882,2020
Callao,Oct,0.0,0.0,0.0,0.0,2020
Cusco,Oct,40.0,640.0,16000.0,1.2,2020
Huancavelica,Oct,316.0,4214.0,13335.443037974683,0.4732676791646891,2020
Huánuco,Oct,4257.15,88058.0,20684.73039474766,0.4852627813486565,2020
Ica,Oct,290.0,9419.57,32481.275862068964,0.3774271012371053,2020
Junín,Oct,202.0,3561.4,17630.693069306933,0.4487280283034762,2020
La Libertad,Oct,1079.0,23137.0,21443.002780352177,0.9083230323723908,2020
Lambayeque,Oct,55.0,415.0,7545.454545454546,0.9,2020
Lima,Oct,1169.5,42216.73,36098.10175288585,0.48601549670000493,2020
Lima Metropolitana,Oct,18.0,572.4,31799.999999999996,0.35,2020
Loreto,Oct,0.0,0.0,0.0,0.0,2020
papare de Dios,Oct,0.0,0.0,0.0,0.0,2020
Moquegua,Oct,1.0,12.0,12000.0,0.6,2020
Pasco,Oct,39.0,1321.0,33871.79487179487,0.25641180923542767,2020
Piura,Oct,308.0,3352.0,10883.116883116883,0.7332637231503579,2020
Puno,Oct,0.0,0.0,0.0,0.0,2020
San Martín,Oct,0.0,0.0,0.0,0.0,2020
Tacna,Oct,12.0,260.0,21666.666666666668,0.8,2020
Tumbes,Oct,0.0,0.0,0.0,0.0,2020
Ucayali,Oct,0.0,0.0,0.0,0.0,2020
Amazonas,Nov,163.5,2895.1699999999996,17707.461773700303,0.8922809368707194,2020
Áncash,Nov,98.0,1256.0,12816.326530612245,0.7399124203821656,2020
Apurímac,Nov,82.0,1302.0,15878.048780487805,0.7327188940092166,2020
Arequipa,Nov,978.0,35662.488000000005,36464.71165644172,0.43611467881881916,2020
Ayacucho,Nov,202.0,3141.0,15549.50495049505,1.0578478191658705,2020
Cajamarca,Nov,1196.5,14410.449999999999,12043.836188884245,0.8336165421621116,2020
Callao,Nov,0.0,0.0,0.0,0.0,2020
Cusco,Nov,105.0,956.0,9104.761904761905,1.1769874476987447,2020
Huancavelica,Nov,492.0,6665.2,13547.154471544714,0.5097521454720039,2020
Huánuco,Nov,5907.5,111918.0,18945.069826491745,0.547693847281045,2020
Ica,Nov,35.0,1203.0,34371.42857142857,0.383142144638404,2020
Junín,Nov,473.0,7973.5,16857.293868921777,0.5062293848372735,2020
La Libertad,Nov,1935.0,41543.1,21469.302325581397,0.798916595054293,2020
Lambayeque,Nov,25.0,170.0,6800.0,0.88,2020
Lima,Nov,1102.0,40540.0,36787.65880217786,0.48457215096201284,2020
Lima Metropolitana,Nov,9.0,275.87,30652.222222222223,0.6949664697139957,2020
Loreto,Nov,0.0,0.0,0.0,0.0,2020
papare de Dios,Nov,0.0,0.0,0.0,0.0,2020
Moquegua,Nov,0.0,0.0,0.0,0.0,2020
Pasco,Nov,151.8,2859.8,18839.262187088272,0.33445170990978385,2020
Piura,Nov,133.0,1364.0,10255.63909774436,0.7277126099706744,2020
Puno,Nov,85.0,1279.0,15047.05882352941,1.5354182955433935,2020
San Martín,Nov,0.0,0.0,0.0,0.0,2020
Tacna,Nov,11.0,228.0,20727.272727272728,0.9578947368421052,2020
Tumbes,Nov,0.0,0.0,0.0,0.0,2020
Ucayali,Nov,0.0,0.0,0.0,0.0,2020
Amazonas,Dic,130.0,2324.809,17883.146153846155,0.8340422030368945,2020
Áncash,Dic,331.0,4063.1,12275.226586102719,0.8673180576407179,2020
Apurímac,Dic,331.0,6504.0,19649.546827794562,0.7496156211562117,2020
Arequipa,Dic,655.0,25676.864,39201.319083969465,0.4497086949558951,2020
Ayacucho,Dic,662.0,10742.0,16226.586102719033,0.6764578290821075,2020
Cajamarca,Dic,3026.0,26569.849999999995,8780.51883674818,0.8076065540452806,2020
Callao,Dic,0.0,0.0,0.0,0.0,2020
Cusco,Dic,424.0,7176.0,16924.528301886792,0.953010033444816,2020
Huancavelica,Dic,551.0,8018.3,14552.268602540835,0.5597395956748937,2020
Huánuco,Dic,4939.0,104170.00000000001,21091.3140311804,0.5382600652779109,2020
Ica,Dic,0.0,0.0,0.0,0.0,2020
Junín,Dic,1104.0,20067.0,18176.630434782608,0.5040935366522151,2020
La Libertad,Dic,1346.5,28398.6,21090.67953954697,0.9072015521891925,2020
Lambayeque,Dic,0.0,0.0,0.0,0.0,2020
Lima,Dic,857.0,28243.5,32956.24270711785,0.5822280524722504,2020
Lima Metropolitana,Dic,0.0,0.0,0.0,0.0,2020
Loreto,Dic,0.0,0.0,0.0,0.0,2020
papare de Dios,Dic,0.0,0.0,0.0,0.0,2020
Moquegua,Dic,25.0,437.19000000000005,17487.600000000002,0.5156853999405292,2020
Pasco,Dic,202.25,3615.5499999999997,17876.63782447466,0.4336435673687269,2020
Piura,Dic,84.0,1526.0,18166.666666666668,0.7632699868938401,2020
Puno,Dic,1877.0,26988.0,14378.263185935002,1.6009300429820659,2020
San Martín,Dic,0.0,0.0,0.0,0.0,2020
Tacna,Dic,15.0,328.0,21866.666666666668,0.8957317073170731,2020
Tumbes,Dic,0.0,0.0,0.0,0.0,2020
Ucayali,Dic,0.0,0.0,0.0,0.0,2020
Amazonas,Ene,146.5,2526.2,17243.686006825934,1.3571118676272667,2019
Áncash,Ene,312.0,3537.0,11336.538461538461,1.3719988690981058,2019
Apurímac,Ene,201.0,3919.0,19497.512437810947,1.0930594539423324,2019
Arequipa,Ene,451.0,17586.119,38993.611973392464,0.8860050361310532,2019
Ayacucho,Ene,434.0,8474.0,19525.345622119814,0.9395208874203447,2019
Cajamarca,Ene,2067.0,21953.54,10620.967585873246,0.7735761977339416,2019
Callao,Ene,0.0,0.0,0.0,0.0,2019
Cusco,Ene,741.0,11270.0,15209.176788124158,1.3623247559893523,2019
Huancavelica,Ene,729.0,7786.079000000001,10680.492455418382,0.7004679672528368,2019
Huánuco,Ene,3616.0,63231.0,17486.449115044248,1.036960668026759,2019
Ica,Ene,0.0,0.0,0.0,0.0,2019
Junín,Ene,801.0,13191.8,16469.16354556804,0.9652062644976426,2019
La Libertad,Ene,853.0,17850.699999999993,20926.963657678774,1.273003915812826,2019
Lambayeque,Ene,0.0,0.0,0.0,0.0,2019
Lima,Ene,1431.0,43428.5,30348.35779175402,0.7878996511507421,2019
Lima Metropolitana,Ene,0.0,0.0,0.0,0.0,2019
Loreto,Ene,0.0,0.0,0.0,0.0,2019
Madre de Dios,Ene,0.0,0.0,0.0,0.0,2019
Moquegua,Ene,35.0,571.81,16337.42857142857,0.8804594183382592,2019
Pasco,Ene,314.0,6536.0,20815.28662420382,0.7669461444308446,2019
Piura,Ene,83.0,962.0,11590.361445783134,0.6999999999999998,2019
Puno,Ene,0.0,0.0,0.0,0.0,2019
San Martín,Ene,0.0,0.0,0.0,0.0,2019
Tacna,Ene,7.0,141.0,20142.85714285714,1.1375886524822696,2019
Tumbes,Ene,0.0,0.0,0.0,0.0,2019
Ucayali,Ene,0.0,0.0,0.0,0.0,2019
Amazonas,Feb,192.5,3325.2,17273.766233766233,1.5385366293756768,2019
Áncash,Feb,987.0,11032.2,11177.507598784196,0.9767435325683,2019
Apurímac,Feb,548.0,11223.0,20479.92700729927,1.0916617660162167,2019
Arequipa,Feb,431.0,15386.479999999998,35699.48955916472,1.1301929356162033,2019
Ayacucho,Feb,1144.0,20402.0,17833.916083916083,0.8068816782668365,2019
Cajamarca,Feb,3050.0,35303.59,11574.947540983607,0.8747001225654389,2019
Callao,Feb,0.0,0.0,0.0,0.0,2019
Cusco,Feb,1379.0,20372.0,14773.023930384337,1.5097653642254076,2019
Huancavelica,Feb,1507.0,19806.24,13142.82680822827,0.6569995213629642,2019
Huánuco,Feb,3586.0,59751.8,16662.52091466815,0.904045786068369,2019
Ica,Feb,16.0,187.0,11687.5,1.2352941176470589,2019
Junín,Feb,1842.0,30522.62,16570.369163952226,0.835664533385404,2019
La Libertad,Feb,1893.5,35504.6,18750.778980723528,1.0883078249015614,2019
Lambayeque,Feb,0.0,0.0,0.0,0.0,2019
Lima,Feb,180.0,2374.6,13192.222222222223,0.727356186305062,2019
Lima Metropolitana,Feb,0.0,0.0,0.0,0.0,2019
Loreto,Feb,0.0,0.0,0.0,0.0,2019
Madre de Dios,Feb,0.0,0.0,0.0,0.0,2019
Moquegua,Feb,97.0,1287.7890000000002,13276.17525773196,1.228543262910306,2019
Pasco,Feb,675.0,12735.7,18867.703703703704,0.807060860415996,2019
Piura,Feb,105.0,1195.0,11380.952380952382,0.7,2019
Puno,Feb,631.0,9650.0,15293.185419968306,1.632455958549223,2019
San Martín,Feb,0.0,0.0,0.0,0.0,2019
Tacna,Feb,58.0,1019.0,17568.96551724138,1.435721295387635,2019
Tumbes,Feb,0.0,0.0,0.0,0.0,2019
Ucayali,Feb,0.0,0.0,0.0,0.0,2019
Amazonas,Mar,357.5,6961.850000000001,19473.7062937063,1.0351670173876195,2019
Áncash,Mar,1217.0,13561.0,11142.974527526705,1.0185480421797803,2019
Apurímac,Mar,464.5,8682.9,18693.003229278795,1.144361906736229,2019
Arequipa,Mar,417.0,12304.459000000003,29507.095923261397,1.4881617062562442,2019
Ayacucho,Mar,2044.0,35547.0,17390.900195694714,0.9037313978676121,2019
Cajamarca,Mar,4226.0,57451.18,13594.69474680549,1.0152120461233345,2019
Callao,Mar,0.0,0.0,0.0,0.0,2019
Cusco,Mar,1592.5,22483.36,14118.279434850863,1.3110553226919819,2019
Huancavelica,Mar,3025.0,36661.93,12119.646280991736,0.802520543790248,2019
Huánuco,Mar,4344.0,59485.0,13693.600368324125,1.070009531814743,2019
Ica,Mar,9.3,92.77000000000001,9975.268817204302,1.2200927023822359,2019
Junín,Mar,2857.0,47437.0,16603.780189009452,0.9035293125619247,2019
La Libertad,Mar,3575.0,71867.8,20102.88111888112,1.2205191754861,2019
Lambayeque,Mar,0.0,0.0,0.0,0.0,2019
Lima,Mar,150.0,1491.1000000000001,9940.666666666668,0.745315538863926,2019
Lima Metropolitana,Mar,0.0,0.0,0.0,0.0,2019
Loreto,Mar,0.0,0.0,0.0,0.0,2019
Madre de Dios,Mar,0.0,0.0,0.0,0.0,2019
Moquegua,Mar,113.0,1296.708,11475.292035398232,1.40508267859842,2019
Pasco,Mar,1212.0,26227.588999999996,21639.924917491746,0.6992366968995893,2019
Piura,Mar,141.0,1397.0,9907.801418439716,0.6969219756621331,2019
Puno,Mar,4752.0,68790.4,14476.094276094274,1.7950160923617244,2019
San Martín,Mar,0.0,0.0,0.0,0.0,2019
Tacna,Mar,151.0,2882.0,19086.09271523179,1.500034698126301,2019
Tumbes,Mar,0.0,0.0,0.0,0.0,2019
Ucayali,Mar,0.0,0.0,0.0,0.0,2019
Amazonas,Abr,536.5,10657.479999999998,19864.82758620689,1.1773519631282443,2019
Áncash,Abr,2304.0,25294.0,10978.298611111111,0.9578971297540918,2019
Apurímac,Abr,1449.0,25593.85,17663.112491373362,1.231546836447037,2019
Arequipa,Abr,386.0,11403.231,29542.049222797927,0.9242868446670947,2019
Ayacucho,Abr,4271.0,69907.0,16367.829548115196,1.0357832548957902,2019
Cajamarca,Abr,3939.0,52197.060000000005,13251.348057882713,1.0297126121662792,2019
Callao,Abr,0.0,0.0,0.0,0.0,2019
Cusco,Abr,5124.5,68249.31999999999,13318.239828275928,1.1828233893026332,2019
Huancavelica,Abr,5639.0,69594.68,12341.670508955489,0.8237127349389349,2019
Huánuco,Abr,6799.0,79735.0,11727.459920576555,0.9465853263936792,2019
Ica,Abr,18.0,167.3,9294.444444444443,1.4874476987447698,2019
Junín,Abr,4972.0,81455.09999999998,16382.763475462585,0.7390220624614052,2019
La Libertad,Abr,4391.5,89437.40000000001,20366.02527610156,0.9933332587933013,2019
Lambayeque,Abr,0.0,0.0,0.0,0.0,2019
Lima,Abr,212.5,1737.1,8174.588235294116,0.9206263312417247,2019
Lima Metropolitana,Abr,0.0,0.0,0.0,0.0,2019
Loreto,Abr,0.0,0.0,0.0,0.0,2019
Madre de Dios,Abr,0.0,0.0,0.0,0.0,2019
Moquegua,Abr,210.0,2210.76,10527.428571428572,1.3094227776873109,2019
Pasco,Abr,1344.0,25990.269,19337.99776785714,0.8040759216459052,2019
Piura,Abr,119.0,1431.0,12025.210084033613,0.7,2019
Puno,Abr,30622.0,422698.7,13803.758735549605,1.4384826733557496,2019
San Martín,Abr,0.0,0.0,0.0,0.0,2019
Tacna,Abr,84.0,1606.0,19119.047619047622,1.5443337484433373,2019
Tumbes,Abr,0.0,0.0,0.0,0.0,2019
Ucayali,Abr,0.0,0.0,0.0,0.0,2019
Amazonas,May,470.0,9597.535000000002,20420.287234042557,1.571296483940929,2019
Áncash,May,1998.0,22638.0,11330.330330330331,0.9602632741408251,2019
Apurímac,May,5691.5,101918.1,17907.071949398225,1.075255818152026,2019
Arequipa,May,390.0,13737.213000000002,35223.62307692308,0.8626801338815959,2019
Ayacucho,May,7908.0,132498.0,16754.931714719274,0.94693919908225,2019
Cajamarca,May,2885.5,41411.08,14351.439958412755,1.0349380842035512,2019
Callao,May,0.0,0.0,0.0,0.0,2019
Cusco,May,17382.0,243811.06,14026.64020250834,1.1658749656393768,2019
Huancavelica,May,6042.0,69222.93999999997,11456.957960940083,0.8405514848112491,2019
Huánuco,May,5170.0,66474.0,12857.640232108317,0.975021963474441,2019
Ica,May,24.0,227.0,9458.333333333334,1.3999999999999997,2019
Junín,May,6268.0,97307.60000000005,15524.5054243778,0.7037452367543743,2019
La Libertad,May,4555.0,97929.079,21499.248957189902,0.8791461911941391,2019
Lambayeque,May,0.0,0.0,0.0,0.0,2019
Lima,May,224.5,1864.05,8303.118040089088,1.0526032027037904,2019
Lima Metropolitana,May,0.0,0.0,0.0,0.0,2019
Loreto,May,0.0,0.0,0.0,0.0,2019
Madre de Dios,May,0.0,0.0,0.0,0.0,2019
Moquegua,May,83.0,968.439,11667.939759036144,0.9116065131619028,2019
Pasco,May,2735.5,42824.399000000005,15655.053555108758,0.9554426358674641,2019
Piura,May,122.0,1277.0,10467.213114754099,0.7884494909945183,2019
Puno,May,22187.0,300754.42,13555.434263307343,1.2612043946020812,2019
San Martín,May,0.0,0.0,0.0,0.0,2019
Tacna,May,20.0,330.0,16500.0,1.6121212121212125,2019
Tumbes,May,0.0,0.0,0.0,0.0,2019
Ucayali,May,0.0,0.0,0.0,0.0,2019
Amazonas,Jun,313.5,6315.39,20144.784688995216,1.5074267780770465,2019
Áncash,Jun,1042.0,11701.0,11229.36660268714,0.9990385437142123,2019
Apurímac,Jun,8229.5,136485.5,16584.90795309557,1.151602990793894,2019
Arequipa,Jun,339.0,11869.116,35012.14159292035,0.9251288571111784,2019
Ayacucho,Jun,5372.0,90082.0,16768.80119136262,0.9023706178814856,2019
Cajamarca,Jun,1435.5,19339.5,13472.309299895507,1.1663561622585894,2019
Callao,Jun,0.0,0.0,0.0,0.0,2019
Cusco,Jun,4415.0,62377.5,14128.539071347677,1.162689751913751,2019
Huancavelica,Jun,4693.0,50218.010000000024,10700.620072448333,0.9289507688576267,2019
Huánuco,Jun,2243.0,32552.0,14512.706197057512,1.0402055173261242,2019
Ica,Jun,9.0,85.4,9488.888888888889,1.3215456674473067,2019
Junín,Jun,4742.0,71675.50000000003,15115.035849852387,0.7303151146486597,2019
La Libertad,Jun,3938.5,83612.6,21229.554398882825,1.0233210544822189,2019
Lambayeque,Jun,60.0,575.0,9583.333333333334,0.6739130434782609,2019
Lima,Jun,139.0,1424.0,10244.604316546764,1.050316011235955,2019
Lima Metropolitana,Jun,0.0,0.0,0.0,0.0,2019
Loreto,Jun,0.0,0.0,0.0,0.0,2019
Madre de Dios,Jun,0.0,0.0,0.0,0.0,2019
Moquegua,Jun,12.0,171.79999999999995,14316.666666666662,0.9822665890570433,2019
Pasco,Jun,2186.0,42363.819,19379.606129917658,0.9999226816638035,2019
Piura,Jun,159.0,1603.0,10081.761006289309,0.916406737367436,2019
Puno,Jun,190.0,2446.15,12874.473684210527,0.7728082905790733,2019
San Martín,Jun,0.0,0.0,0.0,0.0,2019
Tacna,Jun,0.0,0.0,0.0,0.0,2019
Tumbes,Jun,0.0,0.0,0.0,0.0,2019
Ucayali,Jun,0.0,0.0,0.0,0.0,2019
Amazonas,Jul,320.5,6142.929999999999,19166.70826833073,1.5750927814577076,2019
Áncash,Jul,390.0,4428.0,11353.846153846154,1.1013888888888888,2019
Apurímac,Jul,4569.0,80729.0,17668.85532939374,1.157314595746262,2019
Arequipa,Jul,455.0,17225.749000000003,37858.78901098902,1.0619983026572604,2019
Ayacucho,Jul,558.0,8580.0,15376.344086021505,1.051946386946387,2019
Cajamarca,Jul,1333.0,17562.4,13175.093773443361,1.1865468273128958,2019
Callao,Jul,0.0,0.0,0.0,0.0,2019
Cusco,Jul,521.0,6950.0,13339.731285988482,1.4981007194244604,2019
Huancavelica,Jul,3084.0,30162.26,9780.239948119326,1.0073488425602055,2019
Huánuco,Jul,967.0,20416.0,21112.71975180972,1.0669376959247647,2019
Ica,Jul,707.0,27398.839999999997,38753.66336633663,1.204391981558343,2019
Junín,Jul,1205.0,18660.199999999997,15485.64315352697,0.8341858072260749,2019
La Libertad,Jul,1694.0,35101.2,20720.897284533647,1.0220081934520755,2019
Lambayeque,Jul,0.0,0.0,0.0,0.0,2019
Lima,Jul,94.0,1583.7,16847.872340425532,0.9636642040790553,2019
Lima Metropolitana,Jul,0.0,0.0,0.0,0.0,2019
Loreto,Jul,0.0,0.0,0.0,0.0,2019
Madre de Dios,Jul,0.0,0.0,0.0,0.0,2019
Moquegua,Jul,10.0,134.43,13443.000000000002,1.137560812318679,2019
Pasco,Jul,62.0,1442.4,23264.516129032258,0.7360787576261786,2019
Piura,Jul,214.0,2182.0,10196.26168224299,0.8120531622364804,2019
Puno,Jul,0.0,0.0,0.0,0.0,2019
San Martín,Jul,0.0,0.0,0.0,0.0,2019
Tacna,Jul,17.0,326.0,19176.470588235294,1.5723926380368098,2019
Tumbes,Jul,0.0,0.0,0.0,0.0,2019
Ucayali,Jul,0.0,0.0,0.0,0.0,2019
Amazonas,Ago,387.5,7067.049999999999,18237.548387096773,1.5207302905738602,2019
Áncash,Ago,169.0,1904.5,11269.23076923077,1.159621948017852,2019
Apurímac,Ago,2190.5,41451.407,18923.26272540516,1.4313195086478003,2019
Arequipa,Ago,1142.0,41068.335999999996,35961.76532399299,1.0978704055601378,2019
Ayacucho,Ago,6.0,78.0,13000.0,1.2923076923076924,2019
Cajamarca,Ago,1376.0,18750.699999999997,13626.962209302324,1.3351930861247852,2019
Callao,Ago,0.0,0.0,0.0,0.0,2019
Cusco,Ago,0.0,0.0,0.0,0.0,2019
Huancavelica,Ago,1102.0,10981.918,9965.44283121597,0.9639452825999976,2019
Huánuco,Ago,838.0,19516.0,23288.782816229115,1.2407122361139578,2019
Ica,Ago,1418.5,54164.888,38184.62319351428,1.1883682370025395,2019
Junín,Ago,248.7,4174.9,16786.89183755529,0.8722927495269349,2019
La Libertad,Ago,426.0,8915.5,20928.403755868545,1.0784762492288709,2019
Lambayeque,Ago,20.0,150.0,7500.0,0.5,2019
Lima,Ago,325.0,8899.5,27383.076923076926,0.7417090847800437,2019
Lima Metropolitana,Ago,2.0,60.0,30000.0,0.65,2019
Loreto,Ago,0.0,0.0,0.0,0.0,2019
Madre de Dios,Ago,0.0,0.0,0.0,0.0,2019
Moquegua,Ago,1.0,27.34,27340.0,0.98,2019
Pasco,Ago,202.0,4708.0,23306.93069306931,0.688965590484282,2019
Piura,Ago,180.0,2333.0,12961.11111111111,0.9487783969138448,2019
Puno,Ago,0.0,0.0,0.0,0.0,2019
San Martín,Ago,0.0,0.0,0.0,0.0,2019
Tacna,Ago,26.0,491.0,18884.615384615383,1.3576374745417517,2019
Tumbes,Ago,0.0,0.0,0.0,0.0,2019
Ucayali,Ago,0.0,0.0,0.0,0.0,2019
Amazonas,Set,402.5,7207.000000000001,17905.5900621118,1.5544565006243931,2019
