Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Berenjena,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Culantro ,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Perejil,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Aguaje,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Copoazú,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Huasai,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Nuez,Pacae ,Palma aceitera,Palta,Pan de árbol,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Umari,Ungurahui,Uva,Zapote,Aguaymanto,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tumbo,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,,,,Año
Ica,0.0,7551.072,0.0,437.34000000000003,0.0,0.0,0.0,0.0,327.13300000000004,0.0,-,385.73999999999995,0.0,0.0,0.0,24604.822999999997,0.0,108.55699999999999,120240.66,214.76000000000005,0.0,0.0,0,232.06,0.0,987.0919999999999,720.6979999999999,27.92,86.0,126.7,0.0,180.0,0.0,410.63999999999993,0.0,0.0,193850.858,381.771,23393.255,459.47900000000004,0.0,0.0,4489.329,289.594,0.0,13.65,3048.0329999999994,71.727,119440.31999999998,2914.9429999999998,199.3,1536.065,0,794.825,0.0,0.0,0.0,46.699,74.41999999999999,22981.539000000004,0.0,0.0,0.0,129067.956,38.776,0.0,7258.737999999999,40.0,29323.519999999997,0.0,5754.47,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.559,0.0,1432.4889999999998,0.0,0.0,0,0.0,389.6,58927.799999999996,261.59999999999997,5.4,0.0,800.14,0,7.0,0.0,1536.009,1912.77,0.0,179231.017,7615.139000000001,1263.6,0.0,615.1600000000001,189.9,33496.9,0.0,0,750.1500000000001,0.0,81699.788,0,4533.447999999999,71.95,0.0,0,0.0,0.0,0.0,29925.270000000004,0.0,0.0,448.5,0,0,400589.26,0.0,0,27500.2,7367.110999999999,18648.4,0.0,0.0,0.0,179526.06000000003,0.0,26.8,166.35,0.0,500.25000000000006,0.0,2667.8099999999995,0.0,0,947.0,146440.98700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2021
Junín,1302.9,1525.7,4633.5,0.0,1769.8999999999999,0.0,1716.4500000000003,1210.73,30755.899999999998,491.69999999999993,-,1253.2,3746.8,1236.7,313.0,0.0,0.0,18921.460000000003,3540.0000000000005,0.0,1949.0,805.5,0,18019.4,0.0,0.0,4087.5899999999997,0.0,133.0,0.0,2786.9999999999995,21828.000000000004,0.0,10604.1,0.0,10163.8,26075.075000000004,11707.149000000001,93897.99999999999,17.6,331.969,3600.4999999999995,0.0,640.3,3882.9999999999995,19262.9,0.0,0.0,421583.3999999999,0.0,0.0,0.0,0,0.0,0.0,0.0,602.0,5442.149999999999,722.5,0.0,0.0,77.94999999999999,832.2800000000001,119.6,6732.300000000001,0.0,131796.15,25375.7,2999.7999999999997,0.0,0.0,263.207,0,404.05,29774.173,68462.775,61.05,0.0,0.0,2425.5,0.0,663.5,79.3,0.0,470.3,235.56999999999996,0,0.0,0.0,0.0,4869.23,83.8,498.85999999999996,0.0,0,899.709,3380.639,3204.3500000000004,175.89999999999998,0.0,59675.907,2034.0,131.29999999999998,38.95,330.3,0.0,303782.89,40.9,0,825.8999999999999,0.0,52099.819,0,0.0,51.400000000000006,0.0,0,482.027,97.6,0.0,42245.770000000004,0.0,0.0,678.1500000000001,0,0,0.0,797.2,0,3943.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10140.470000000001,2037.9699999999998,65.92,13585.789999999999,442629.45,218342.71,4273.1,0,164.5,140112.05,5676.0,124129.47,854.0,0.0,0.0,0.0,0.0,93216.40000000001,215634.45000000004,50380.240000000005,,,,2021
La Libertad,487.75,4865.65,1532.6999999999998,0.0,3769.1000000000004,0.0,296525.5,10399.0,5781.7,0.0,-,879.1,7525.75,35.0,0.0,5170.900000000001,0.0,66142.5,29295.7,6905.549999999998,4564.85,704.0,0,901.6,1976.0,225.89999999999998,4087.7,0.0,1284.0,146.5,6527.75,1095.5,59.349999999999994,4708.300000000001,1747.52,0.0,114753.70000000001,25337.2,10656.9,583.5,26.4,45.5,267.5,276.0,5925.0,10122.0,0.0,0.0,595843.9999999999,740.0,19592.35,2902.0,0,14296.0,6077.68,0.0,2277.1000000000004,1447.4,958.9,19914.5,0.0,0.0,5632.21,5952.2,71084.3,398.3,18785.05,7695.349999999999,15091.6,181.4,648.1,1.71,0,0.0,30.148,203.468,0.0,0.0,63.36,0.0,3.0900000000000003,217.368,0.0,496.9560000000001,0.0,0.0,0,0.0,0.0,495.40000000000003,526.5699999999999,18.16,0.0,17.08,0,2068.6279999999997,0.0,312.992,683.51,170.35899999999998,8666.320000000002,4320.218,645.098,0.0,83.366,964.958,1766.5400000000002,23.458000000000002,0,292.986,0.0,226699.80700000003,0,41.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56271.89000000001,0.0,0,20715.3,0.0,118396.7,0.0,4705541.1321824,0.0,144618.77000000002,118.55000000000001,2291.9390000000003,20893.9,0.0,2211.049,20823.650000000005,14494.318000000001,193.7,0,813.4990000000001,218221.197,1542.0,0.0,72.0,0.0,0.0,0.0,3009.0,11159.2,0.0,4241.800000000001,,,,2021
Lambayeque,0.0,0.0,0.0,0.0,0.0,0.0,437240.2,317.7,2154.9,0.0,-,50.0,0.0,120.0,0.0,25678.6,0.0,48.0,21493.0,10.0,300.0,0.0,0,0.0,0.0,608.7,862.1,0.0,3808.0,185.0,103.45,0.0,14.0,16.0,0.0,0.0,72740.73999999999,1324.0,19438.5,0.0,0.0,0.0,1126.0,0.0,0.0,640.0,4516.0,0.0,3359.0,420.0,1076.0,160.0,0,26505.0,17190.0,0.0,0.0,0.0,6.0,2583.0,0.0,0.0,0.0,1744.0,899.0,0.0,5269.0,529.0,1533.0,1763.6499999999999,0.0,0.0,0,0.0,61.4,2222.2,0.0,0.0,0.0,0.0,0.0,279.0,0.0,2024.0,24.0,0.0,0,0.0,0.0,200.0,15.0,0.0,0.0,0.0,0,445.0,8.0,46893.0,2.0,1723.0,42.0,53097.0,0.0,0.0,0.0,0.0,2201.0,0.0,0,947.0,0.0,124428.75,0,0.0,0.0,0.0,14,0.0,0.0,110.0,0.0,0.0,0.0,6.0,0,0,39260.0,0.0,0,0.0,1141.729,49773.0,6022.0,2285304.786025719,0.0,8250.0,392.6,473.0,12458.4,0.0,1649.0,0.0,14700.0,0.0,0,5.0,49679.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,,,,2021
Lima,0.0,6294.7,15990.6,0.0,5137.6,0.0,9.0,39.5,2998.2000000000003,0.0,-,14779.2,16719.6,630.8,0.0,161431.80000000002,0.0,346.139,19381.9,7976.699999999999,6721.1,8027.399999999999,0,1229.6000000000001,32945.6,4218.7,3000.9,3480.9,0.0,0.0,324.29,1954.7,0.0,22706.5,2.5,0.0,163875.3,1377.6999999999998,45188.9,8035.499999999998,224.4,0.0,9286.6,39.909,163.3,576.5,17.0,2279.07,176394.6,16266.1,13913.700000000003,3847.7000000000003,0,3268.2,0.0,0.0,2630.4,0.0,0.0,15383.7,0.0,0.0,0.0,28442.5,411.79999999999995,9890.55,35302.2,48578.1,11617.599999999999,0.0,810.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9570.4,167.5,462.1,0.0,0.0,0,245.5,0.0,2145.7,556.8,102.6,0.0,435.0,0,92.4,0.0,46.7,5534.4,0.0,298252.3,5561.3,128296.2,0.0,30571.700000000004,1683.7000000000005,39121.4,1326.4,0,22.8,0.0,124188.49999999999,0,966.0,1828.8000000000002,0.0,0,0.0,0.0,0.0,11869.9,0.0,0.0,173.4,0,0,50990.6,0.0,0,3109.0,782.9300000000001,18095.0,0.0,1518757.29,0.0,18066.0,75.0,4294.7,36411.200000000004,0.0,316.29999999999995,0.0,3339.6000000000004,23.400000000000002,0,2483.4,92104.7,0.0,0.0,0.0,0.0,0.0,0.0,10999.5,172.0,95.0,0.0,,,,2021
Lima Metropolitana,2313.8549999999996,4278.45,110.30000000000001,4409.968,10179.859,0.0,0.0,0.0,212.22,0.0,-,13074.447999999997,11743.18,61.65,0.0,5745.589000000001,0.0,25.46,3976.7,9113.889,3878.9200000000005,539.74,0,6909.88,1689.3499999999997,0.0,97.15,0.0,0.0,0.0,0.0,6.3,0.0,14990.959,0.0,0.0,210.023,19.23,657.5799999999999,0.0,0.0,0.0,0.0,4266.72,0.0,0.0,0.0,0.0,1272.2990000000002,0.0,3626.14,0.0,0,1263.559,0.0,0.0,8368.560000000001,6.314,13097.998,23.5,0.0,0.0,0.0,1434.3699999999997,15.51,580.419,261.2,196.89,919.98,0.0,394.43,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.5,0.0,0.0,15.049999999999999,0,0.0,0.0,0.0,2548.54,0.0,8656.74,20.5,888.719,0.0,80.7,145.7,5.5,0.0,0,0.0,0.0,1393.7,0,24.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,274.3,0.0,0,0.0,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,244.0,0.0,0,724.5999999999999,571.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,96.5,0.0,0.0,,,,2021
Loreto,0.0,744.0,0.0,0.0,0.0,0.0,106581.0,0.0,0.0,0.0,-,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,469.0,289.0,0.0,0,0.0,0.0,6435.0,4965.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,109131.0,0.0,17602.0,0.0,1426.0,0.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,86.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14525.0,0.0,0.0,0.0,1474.0,0.0,0.0,472989.0,0.0,2491.0,0.0,0.0,78.0,0,606.0,990.9000000000001,192.1,1178.0,12276.0,0.0,1887.0,0.0,0.0,0.0,0.0,9643.0,4726.0,0,0.0,0.0,0.0,475.0,1114.0,0.0,0.0,0,139.0,210.0,11297.0,131.0,0.0,2773.0,1284.0,0.0,606.0,0.0,0.0,3582.0,0.0,0,2966.0,114024.0,3581.0,0,0.0,0.0,20323.0,548,449.0,0.0,0.0,0.0,1044.0,0.0,3454.0,0,0,0.0,1564.0,0,0.0,0.0,0.0,167208.33000000002,0.0,0.0,0.0,0.0,187.0,405.0,0.0,16122.0,18062.0,285324.0,0.0,0,0.0,0.0,0.0,47079.0,0.0,0.0,0.0,0.0,0.0,18585.0,0.0,0.0,,,,2021
Madre de Dios,0.0,0.0,0.0,0.0,0.0,0.0,6985.299999999999,0.0,0.0,0.0,-,0.0,0.0,1.5,0.0,594.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,89.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.879999999999995,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,860.5,0.0,0.0,0.0,5.9,0.0,0.0,22357.0,0.0,11.5,0.0,0.0,12.01,0,0.0,1512.0889999999997,18.5,54.45,0.0,0.0,152.488,0.0,0.0,0.0,0.0,871.2,387.769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,401.3,0.0,711.1,0.0,0.0,540.8000000000001,316.7,0.0,14.3,0.0,0.0,1437.8,0.0,0,0.0,0.0,633.5,0,0.0,0.0,269.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28174.5,6688.0,38737.0,0.0,0,0.0,0.0,0.0,927662.8200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2021
Moquegua,0.0,9.06,175.85,0.0,0.0,59.46,0.0,0.0,198.08700000000002,0.0,-,0.0,0.0,0.0,0.0,17.47,0.0,171.88899999999998,2970.2599999999998,0.0,0.0,0.0,0,0.0,14.2,0.0,20.5,0.0,0.0,0.0,150.48000000000005,310.556,0.0,196.35,0.0,0.0,187.96,833.5329999999999,766.1279999999999,192.319,0.0,53.49,0.0,0.0,142.27,58.2,0.0,0.0,7231.856999999999,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.96,0.0,533.28,0.0,0.0,0.0,203.608,78.86,274.514,0.0,283.78999999999996,1108.9389999999999,0.0,358.697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.498,88.47,0.0,0.0,0.0,0,130.525,0.0,26.549999999999997,0.0,40.629999999999995,0.0,101.51,0,1231.369,0.0,68.187,135.45899999999997,0.0,5.11,76.57,505.559,0.0,147.532,138.22899999999998,68.26,19.59,0,113.37,0.0,8315.417,0,0.0,138.838,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6020.85,0.0,0,0.0,0.0,423.469,0.0,0.0,0.0,0.0,0.0,0.0,11.07,1792.469,89.71,0.0,3.8,0.0,0,2479.7789999999995,714730.614,43.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,,,,2021
Pasco,0.0,5216.26,18.4,0.0,0.0,0.0,1727.38,71.99,2149.56,0.0,-,0.0,0.0,6298.759,3229.5,0.0,0.0,382.289,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,886.4900000000001,0.0,0.0,0.0,955.0699999999999,1934.6000000000001,0.0,0.0,0.0,1097.0590000000002,7164.567999999999,1948.897,10387.139000000001,0.0,0.0,73.5,0.0,0.0,6328.048,8129.030000000001,0.0,0.0,183729.86300000004,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.17,0.0,57266.86,734.8080000000001,12803.328,0.0,0.0,3117.845,0,0.0,4706.5380000000005,20429.939000000002,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.5,0.0,100.0,85.92999999999999,0.0,234.0,80.0,0.0,0.0,0.0,0.0,634.74,0.0,0,0.0,0.0,6186.847000000001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,0,0.0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,32395.278000000002,0.0,0.0,1324.5990000000002,666.56,84655.738,56309.929,0,15.785,7253.450999999999,138.0,1077239.276,15.0,0.0,0.0,0.0,0.0,0.0,10405.744,4639.915999999999,,,,2021
Piura,0.0,0.0,251.0,0.0,0.0,0.0,582407.0,3295.0,1253.0,0.0,-,0.0,0.0,0.0,0.0,11144.0,0.0,366.0,3854.0,0.0,0.0,0.0,0,0.0,0.0,11150.0,5246.0,0.0,940.0,0.0,533.0,38.0,0.0,0.0,0.0,0.0,72313.0,17595.0,1312.0,0.0,311.0,0.0,568.0,0.0,909.0,952.0,0.0,0.0,28774.0,2452.0,0.0,0.0,0,10380.0,16265.0,0.0,0.0,0.0,0.0,15799.0,0.0,636.0,0.0,2182.0,11268.0,0.0,6125.8,581.0,195.0,0.0,0.0,0.0,0,0.0,1500.9,4854.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,53.0,3934.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,170209.0,273.0,8.0,0.0,315532.0,0.0,0.0,0.0,0.0,2360.0,0.0,0,0.0,0.0,5973.0,0,0.0,0.0,0.0,0,0.0,0.0,1153.0,0.0,0.0,0.0,0.0,0,0,223937.0,0.0,0,0.0,2897.0,7613.0,103673.0,363412.64900000003,1785267.954,0.0,271.0,730.0,13045.0,0.0,2412.0,0.0,362833.0,0.0,0,0.0,5495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70245.0,0.0,0.0,,,,2021
Puno,0.0,0.0,0.0,0.0,0.0,717.3,146.60000000000002,1042.7799999999997,0.0,7931.913999999999,-,0.0,0.0,0.0,355.9,2211.6,5002.3189999999995,29228.234999999997,6086.400000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,659.03,0.0,840.0,0.0,12863.389999999998,3698.8,0.0,38.0,0.0,287.7,4309.199999999999,6494.75,169.8,0.0,37.7,9280.579999999998,0.0,0.0,30250.130000000005,19629.34,0.0,0.0,957129.9,0.0,0.0,0.0,0,0.0,0.0,17825.5,0.0,41336.708999999995,0.0,0.0,0.0,46.3,1561.82,0.0,1720.54,0.0,36294.8,155.9,1108.7,0.0,0.0,25.299999999999997,0,0.0,750.1,8313.5,0.0,0.0,0.0,0.0,0.0,541.3,0.0,0.0,0.0,806.0,0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0,900.1999999999999,0.0,57.1,0.0,0.0,7931.2,0.0,0.0,0.0,507.2,0.0,28031.3,0.0,0,0.0,0.0,2499.0,0,0.0,0.0,82.6,0,0.0,0.0,0.0,0.0,0.0,0.0,686.4,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.8000000000001,0.0,20.0,5030.3,23297.1,11925.3,1570.6000000000001,0,0.0,1733971.9,76983.0,0.0,14421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2021
San Martín,0.0,741.0,0.0,0.0,0.0,0.0,875718.8770000001,0.0,0.0,0.0,0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1269.9599999999998,3932.908,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153666.5,0.0,0.0,0.0,547.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.64999999999999,0.0,3315.55,0.0,0.0,105271.40000000001,0.0,0.0,0.0,0.0,0.0,0,35.0,63600.90700000001,77993.6,917.05,0.0,0.0,0.0,0.0,28.7,0.0,0.0,8365.8,1702.6,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,9.4,5011.55,0.0,0.0,443.3,1720.0,0.0,0.0,0.0,0.0,78946.25,0.0,0,11061.150000000001,456096.36999999994,597.3,0,0.0,0.0,22485.0,87,1127.5,0.0,0.0,0.0,293.5,0.0,70.21,0,0,1037.0,1582.0,0,0.0,0.0,0.0,169026.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,26449.5,19665.0,463027.5,0.0,0,0.0,0.0,0.0,3113192.0,0.0,0.0,0.0,0.0,0.0,524423.0,0.0,0.0,,,,2021
Tacna,96.0,13080.0,185.0,0.0,2461.0,0.0,0.0,0.0,182.0,0.0,0,1763.0,1576.0,0.0,0.0,4968.0,0.0,0.0,11927.0,0.0,1333.0,1059.0,0,657.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,752.0,0.0,2177.0,0.0,0.0,0.0,1916.0,2235.0,0.0,0.0,0.0,2693.0,592.0,0.0,0.0,0.0,0.0,9949.0,111.0,3443.0,0.0,0,2507.0,0.0,0.0,641.0,695.0,234.0,20662.0,0.0,0.0,0.0,9065.0,6.0,1147.0,0.0,0.0,15914.0,0.0,105473.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0,79.0,0.0,241.0,0.0,0.0,0.0,116.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,665.0,94.0,16811.0,0.0,0,0.0,0.0,421.0,0,0.0,1251.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6005.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9859.0,0.0,0.0,25.0,669.0,0,1411.0,284975.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,,,,2021
Tumbes,0.0,4.84,0.0,0.0,0.0,0.0,126254.918,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.64,0.0,0.0,0.0,20.159000000000002,0.0,0.0,0,0.0,0.0,46.67000000000001,1.02,0.0,0.0,0.0,0.0,0.0,0.0,25.640000000000004,0.0,0.0,1866.115,0.0,2419.0519999999997,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.67999999999999,0.0,0.0,0.0,0.0,0.0,48.9,0.0,24.2,0.0,65.4,0.0,0.0,5613.45,0.0,377.699,0.0,0.0,2.005,0,0.0,818.838,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2203.5,192.67000000000002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59304.485,0.0,0.0,17.0,641.7280000000001,0.0,0.0,0.0,0.0,395.24800000000005,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,20.05,46.0,0.0,0.0,357.9,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.975,0.0,1886.501,0.0,128423.67900000002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6718.214,0.0,0.0,,,,2021
Ucayali,0.0,30.480000000000004,0.0,0.0,0.0,0.0,67128.058,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,346.53,0.0,0.0,0.0,0.0,23.810000000000002,0.0,0,0.0,0.0,807.3560000000001,1154.969,0.0,0.0,0.0,0.0,0.0,0.0,46.980000000000004,0.0,0.0,21901.586,0.0,0.0,0.0,396.27699999999993,0.0,1427.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.659,0.0,0,0.0,0.0,552.188,0.0,0.0,0.0,9719.54,0.0,216.747,0.0,453.77,0.0,0.0,100541.769,0.0,351.66,0.0,0.0,366.53900000000004,0,3553.926000000001,20046.436,12658.833000000002,4070.9359999999992,2004.5870000000004,0.0,0.0,0.0,0.0,0.0,0.0,12056.014,3872.2299999999996,0,0.0,0.0,0.0,3849.926,2599.4500000000003,0.0,0.0,0,0.0,0.0,16000.616999999998,0.0,0.0,6826.8060000000005,6488.848,0.0,3107.0949999999993,0.0,0.0,13199.176000000001,0.0,0,14231.504000000003,565438.7860000001,3565.898,0,0.0,0.0,9837.651,0,0.0,0.0,0.0,4550.529,3162.454,8.944999999999999,0.0,0,0,0.0,6149.7880000000005,0,0.0,408.91,0.0,21504.897,0.0,0.0,0.0,548.067,1537.6090000000002,410.05799999999994,0.0,61876.44199999999,13530.291999999998,326197.54099999997,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2021
